id,choiceNum,candNum,college,exp,job,gender,ethnicity,filtered,preference,Y,resp_ethnicity,resp_sex,resp_age,resp_education,college_binary,job_binary
R_892GU083gVBvWIF,2,2,Boston University,7.0,Software Engineer,Female,White,True,1,0,American Indian or Alaska Native,Male,25-34 years old,Bachelors Degree,1-50,back-facing
R_892GU083gVBvWIF,3,1,"University of California, Berkeley",5.0,Data Analyst,Male,White,False,1,1,American Indian or Alaska Native,Male,25-34 years old,Bachelors Degree,1-50,back-facing
R_892GU083gVBvWIF,3,2,"University of California, Berkeley",6.0,Data Analyst,Female,POC,True,1,0,American Indian or Alaska Native,Male,25-34 years old,Bachelors Degree,1-50,back-facing
R_892GU083gVBvWIF,4,1,Virginia Tech,5.0,Consultant,Male,POC,False,2,0,American Indian or Alaska Native,Male,25-34 years old,Bachelors Degree,50-100,front-facing
R_892GU083gVBvWIF,4,2,Virginia Tech,7.0,Data Analyst,Female,POC,False,2,1,American Indian or Alaska Native,Male,25-34 years old,Bachelors Degree,50-100,back-facing
R_892GU083gVBvWIF,5,1,University of San Diego,5.0,Sales Representative,Male,POC,False,1,1,American Indian or Alaska Native,Male,25-34 years old,Bachelors Degree,50-100,front-facing
R_892GU083gVBvWIF,5,2,"University of California, Berkeley",6.0,Software Engineer,Male,POC,True,1,0,American Indian or Alaska Native,Male,25-34 years old,Bachelors Degree,1-50,back-facing
R_8DnbzGusYfzDV1T,1,1,Stanford University,7.0,Software Engineer,Female,White,True,2,0,White,Male,35-44 years old,Masters Degree,1-50,back-facing
R_8DnbzGusYfzDV1T,1,2,Stanford University,6.0,Sales Representative,Female,POC,False,2,1,White,Male,35-44 years old,Masters Degree,1-50,front-facing
R_8DnbzGusYfzDV1T,2,1,George Washington University,7.0,Software Engineer,Female,White,False,2,0,White,Male,35-44 years old,Masters Degree,50-100,back-facing
R_8DnbzGusYfzDV1T,2,2,Virginia Tech,6.0,Data Analyst,Female,POC,False,2,1,White,Male,35-44 years old,Masters Degree,50-100,back-facing
R_8DnbzGusYfzDV1T,3,1,George Washington University,7.0,Sales Representative,Male,White,True,1,1,White,Male,35-44 years old,Masters Degree,50-100,front-facing
R_8DnbzGusYfzDV1T,3,2,George Washington University,5.0,Software Engineer,Male,White,True,1,0,White,Male,35-44 years old,Masters Degree,50-100,back-facing
R_8DnbzGusYfzDV1T,4,1,Virginia Tech,5.0,Consultant,Female,White,True,1,1,White,Male,35-44 years old,Masters Degree,50-100,front-facing
R_8DnbzGusYfzDV1T,4,2,George Washington University,5.0,Data Analyst,Female,POC,False,1,0,White,Male,35-44 years old,Masters Degree,50-100,back-facing
R_8DnbzGusYfzDV1T,5,1,Boston University,7.0,Data Analyst,Male,White,True,1,1,White,Male,35-44 years old,Masters Degree,1-50,back-facing
R_8DnbzGusYfzDV1T,5,2,Virginia Tech,5.0,Data Analyst,Female,POC,True,1,0,White,Male,35-44 years old,Masters Degree,50-100,back-facing
R_8wQ2gb80zGehHAR,1,1,George Washington University,6.0,Sales Representative,Male,POC,False,2,0,White,Male,25-34 years old,Bachelors Degree,50-100,front-facing
R_8wQ2gb80zGehHAR,1,2,"University of California, Berkeley",5.0,Software Engineer,Female,POC,True,2,1,White,Male,25-34 years old,Bachelors Degree,1-50,back-facing
R_8wQ2gb80zGehHAR,2,1,"University of California, Berkeley",6.0,Data Analyst,Male,White,False,1,1,White,Male,25-34 years old,Bachelors Degree,1-50,back-facing
R_8wQ2gb80zGehHAR,2,2,University of San Diego,6.0,Sales Representative,Female,POC,True,1,0,White,Male,25-34 years old,Bachelors Degree,50-100,front-facing
R_8wQ2gb80zGehHAR,3,1,University of San Diego,7.0,Data Analyst,Female,POC,True,1,1,White,Male,25-34 years old,Bachelors Degree,50-100,back-facing
R_8wQ2gb80zGehHAR,3,2,Boston University,5.0,Software Engineer,Female,POC,True,1,0,White,Male,25-34 years old,Bachelors Degree,1-50,back-facing
R_8wQ2gb80zGehHAR,4,1,George Washington University,6.0,Data Analyst,Male,White,True,1,1,White,Male,25-34 years old,Bachelors Degree,50-100,back-facing
R_8wQ2gb80zGehHAR,4,2,George Washington University,5.0,Data Analyst,Male,POC,True,1,0,White,Male,25-34 years old,Bachelors Degree,50-100,back-facing
R_8wQ2gb80zGehHAR,5,1,Stanford University,5.0,Consultant,Male,White,False,2,0,White,Male,25-34 years old,Bachelors Degree,1-50,front-facing
R_8wQ2gb80zGehHAR,5,2,Virginia Tech,6.0,Data Analyst,Female,POC,False,2,1,White,Male,25-34 years old,Bachelors Degree,50-100,back-facing
R_9S3KiZNWgk6GgYp,1,1,George Washington University,6.0,Data Analyst,Female,POC,True,1,1,White,Male,25-34 years old,Bachelors Degree,50-100,back-facing
R_9S3KiZNWgk6GgYp,1,2,George Washington University,7.0,Consultant,Female,White,False,1,0,White,Male,25-34 years old,Bachelors Degree,50-100,front-facing
R_9S3KiZNWgk6GgYp,2,1,George Washington University,6.0,Data Analyst,Female,White,False,2,0,White,Male,25-34 years old,Bachelors Degree,50-100,back-facing
R_9S3KiZNWgk6GgYp,2,2,George Washington University,7.0,Consultant,Male,White,True,2,1,White,Male,25-34 years old,Bachelors Degree,50-100,front-facing
R_9S3KiZNWgk6GgYp,3,1,University of San Diego,6.0,Consultant,Female,POC,False,2,0,White,Male,25-34 years old,Bachelors Degree,50-100,front-facing
R_9S3KiZNWgk6GgYp,3,2,Boston University,5.0,Sales Representative,Male,White,False,2,1,White,Male,25-34 years old,Bachelors Degree,1-50,front-facing
R_9S3KiZNWgk6GgYp,4,1,University of San Diego,6.0,Consultant,Female,POC,True,1,1,White,Male,25-34 years old,Bachelors Degree,50-100,front-facing
R_9S3KiZNWgk6GgYp,4,2,University of San Diego,6.0,Data Analyst,Male,POC,True,1,0,White,Male,25-34 years old,Bachelors Degree,50-100,back-facing
R_9S3KiZNWgk6GgYp,5,1,George Washington University,7.0,Consultant,Male,POC,False,2,0,White,Male,25-34 years old,Bachelors Degree,50-100,front-facing
R_9S3KiZNWgk6GgYp,5,2,George Washington University,6.0,Software Engineer,Female,White,True,2,1,White,Male,25-34 years old,Bachelors Degree,50-100,back-facing
R_9SqKZYqbULalXot,1,1,George Washington University,7.0,Data Analyst,Male,POC,True,2,0,White,Female,45-54 years old,Masters Degree,50-100,back-facing
R_9SqKZYqbULalXot,1,2,"University of California, Berkeley",5.0,Software Engineer,Male,POC,True,2,1,White,Female,45-54 years old,Masters Degree,1-50,back-facing
R_9SqKZYqbULalXot,2,1,Virginia Tech,7.0,Software Engineer,Female,White,False,1,1,White,Female,45-54 years old,Masters Degree,50-100,back-facing
R_9SqKZYqbULalXot,2,2,Boston University,7.0,Data Analyst,Female,White,True,1,0,White,Female,45-54 years old,Masters Degree,1-50,back-facing
R_9SqKZYqbULalXot,3,1,University of San Diego,7.0,Sales Representative,Female,POC,True,2,0,White,Female,45-54 years old,Masters Degree,50-100,front-facing
R_9SqKZYqbULalXot,3,2,"University of California, Berkeley",5.0,Data Analyst,Male,POC,False,2,1,White,Female,45-54 years old,Masters Degree,1-50,back-facing
R_9SqKZYqbULalXot,4,1,"University of California, Berkeley",5.0,Consultant,Female,White,True,1,1,White,Female,45-54 years old,Masters Degree,1-50,front-facing
R_9SqKZYqbULalXot,4,2,"University of California, Berkeley",5.0,Data Analyst,Female,White,True,1,0,White,Female,45-54 years old,Masters Degree,1-50,back-facing
R_9SqKZYqbULalXot,5,1,University of San Diego,6.0,Software Engineer,Female,White,True,2,0,White,Female,45-54 years old,Masters Degree,50-100,back-facing
R_9SqKZYqbULalXot,5,2,George Washington University,6.0,Consultant,Female,POC,True,2,1,White,Female,45-54 years old,Masters Degree,50-100,front-facing
R_A1zA0jWqiV2ALGF,1,1,Boston University,5.0,Data Analyst,Male,POC,False,2,0,White,Male,45-54 years old,Masters Degree,1-50,back-facing
R_A1zA0jWqiV2ALGF,1,2,George Washington University,5.0,Data Analyst,Male,White,True,2,1,White,Male,45-54 years old,Masters Degree,50-100,back-facing
R_A1zA0jWqiV2ALGF,2,1,Stanford University,7.0,Consultant,Male,POC,True,2,0,White,Male,45-54 years old,Masters Degree,1-50,front-facing
R_A1zA0jWqiV2ALGF,2,2,University of San Diego,5.0,Software Engineer,Male,POC,True,2,1,White,Male,45-54 years old,Masters Degree,50-100,back-facing
R_A1zA0jWqiV2ALGF,3,1,George Washington University,5.0,Software Engineer,Male,White,False,1,1,White,Male,45-54 years old,Masters Degree,50-100,back-facing
R_A1zA0jWqiV2ALGF,3,2,Boston University,5.0,Software Engineer,Female,POC,False,1,0,White,Male,45-54 years old,Masters Degree,1-50,back-facing
R_A1zA0jWqiV2ALGF,4,1,University of San Diego,5.0,Consultant,Female,POC,True,2,0,White,Male,45-54 years old,Masters Degree,50-100,front-facing
R_A1zA0jWqiV2ALGF,4,2,"University of California, Berkeley",7.0,Software Engineer,Female,White,True,2,1,White,Male,45-54 years old,Masters Degree,1-50,back-facing
R_A1zA0jWqiV2ALGF,5,1,George Washington University,5.0,Software Engineer,Male,POC,False,2,0,White,Male,45-54 years old,Masters Degree,50-100,back-facing
R_A1zA0jWqiV2ALGF,5,2,George Washington University,5.0,Data Analyst,Female,White,False,2,1,White,Male,45-54 years old,Masters Degree,50-100,back-facing
R_AF31Ai9FtQLmU4p,1,1,Boston University,7.0,Software Engineer,Female,POC,False,2,0,White,Male,45-54 years old,Bachelors Degree,1-50,back-facing
R_AF31Ai9FtQLmU4p,1,2,Boston University,6.0,Consultant,Female,White,True,2,1,White,Male,45-54 years old,Bachelors Degree,1-50,front-facing
R_AF31Ai9FtQLmU4p,2,1,Boston University,6.0,Consultant,Male,POC,False,2,0,White,Male,45-54 years old,Bachelors Degree,1-50,front-facing
R_AF31Ai9FtQLmU4p,2,2,George Washington University,6.0,Consultant,Male,White,False,2,1,White,Male,45-54 years old,Bachelors Degree,50-100,front-facing
R_AF31Ai9FtQLmU4p,3,1,University of San Diego,5.0,Software Engineer,Female,POC,True,1,1,White,Male,45-54 years old,Bachelors Degree,50-100,back-facing
R_AF31Ai9FtQLmU4p,3,2,Boston University,5.0,Software Engineer,Female,White,True,1,0,White,Male,45-54 years old,Bachelors Degree,1-50,back-facing
R_AF31Ai9FtQLmU4p,4,1,University of San Diego,6.0,Sales Representative,Female,White,True,2,0,White,Male,45-54 years old,Bachelors Degree,50-100,front-facing
R_AF31Ai9FtQLmU4p,4,2,"University of California, Berkeley",5.0,Software Engineer,Male,White,False,2,1,White,Male,45-54 years old,Bachelors Degree,1-50,back-facing
R_AF31Ai9FtQLmU4p,5,1,University of San Diego,7.0,Software Engineer,Male,POC,True,2,0,White,Male,45-54 years old,Bachelors Degree,50-100,back-facing
R_AF31Ai9FtQLmU4p,5,2,Stanford University,7.0,Sales Representative,Female,White,False,2,1,White,Male,45-54 years old,Bachelors Degree,1-50,front-facing
R_BMmMK1iN6I60BwZ,1,1,University of San Diego,6.0,Software Engineer,Male,White,True,1,1,White,Male,25-34 years old,PhD,50-100,back-facing
R_BMmMK1iN6I60BwZ,1,2,George Washington University,5.0,Consultant,Male,POC,True,1,0,White,Male,25-34 years old,PhD,50-100,front-facing
R_BMmMK1iN6I60BwZ,2,1,Boston University,5.0,Data Analyst,Male,POC,True,1,1,White,Male,25-34 years old,PhD,1-50,back-facing
R_BMmMK1iN6I60BwZ,2,2,"University of California, Berkeley",6.0,Data Analyst,Female,White,True,1,0,White,Male,25-34 years old,PhD,1-50,back-facing
R_BMmMK1iN6I60BwZ,3,1,Boston University,7.0,Data Analyst,Male,POC,False,1,1,White,Male,25-34 years old,PhD,1-50,back-facing
R_BMmMK1iN6I60BwZ,3,2,Virginia Tech,7.0,Data Analyst,Female,White,False,1,0,White,Male,25-34 years old,PhD,50-100,back-facing
R_BMmMK1iN6I60BwZ,4,1,University of San Diego,6.0,Sales Representative,Female,White,False,2,0,White,Male,25-34 years old,PhD,50-100,front-facing
R_BMmMK1iN6I60BwZ,4,2,Virginia Tech,6.0,Software Engineer,Female,POC,True,2,1,White,Male,25-34 years old,PhD,50-100,back-facing
R_BMmMK1iN6I60BwZ,5,1,University of San Diego,7.0,Software Engineer,Female,POC,True,1,1,White,Male,25-34 years old,PhD,50-100,back-facing
R_BMmMK1iN6I60BwZ,5,2,Boston University,5.0,Sales Representative,Female,POC,False,1,0,White,Male,25-34 years old,PhD,1-50,front-facing
R_C1shBWIN0JXBVh7,1,1,George Washington University,7.0,Consultant,Male,White,False,2,0,White,Male,25-34 years old,Masters Degree,50-100,front-facing
R_C1shBWIN0JXBVh7,1,2,Virginia Tech,7.0,Data Analyst,Female,White,True,2,1,White,Male,25-34 years old,Masters Degree,50-100,back-facing
R_C1shBWIN0JXBVh7,2,1,George Washington University,7.0,Consultant,Female,White,False,2,0,White,Male,25-34 years old,Masters Degree,50-100,front-facing
R_C1shBWIN0JXBVh7,2,2,Boston University,5.0,Consultant,Male,White,False,2,1,White,Male,25-34 years old,Masters Degree,1-50,front-facing
R_C1shBWIN0JXBVh7,3,1,Boston University,6.0,Data Analyst,Female,POC,True,2,0,White,Male,25-34 years old,Masters Degree,1-50,back-facing
R_C1shBWIN0JXBVh7,3,2,Boston University,6.0,Software Engineer,Male,POC,True,2,1,White,Male,25-34 years old,Masters Degree,1-50,back-facing
R_C1shBWIN0JXBVh7,4,1,University of San Diego,6.0,Sales Representative,Female,POC,True,1,1,White,Male,25-34 years old,Masters Degree,50-100,front-facing
R_C1shBWIN0JXBVh7,4,2,"University of California, Berkeley",6.0,Consultant,Female,White,True,1,0,White,Male,25-34 years old,Masters Degree,1-50,front-facing
R_C1shBWIN0JXBVh7,5,1,"University of California, Berkeley",6.0,Data Analyst,Female,White,True,1,1,White,Male,25-34 years old,Masters Degree,1-50,back-facing
R_C1shBWIN0JXBVh7,5,2,Virginia Tech,7.0,Software Engineer,Female,White,False,1,0,White,Male,25-34 years old,Masters Degree,50-100,back-facing
R_C34OJwXbUufjGMh,1,1,George Washington University,6.0,Software Engineer,Male,White,False,1,1,White,Male,45-54 years old,Bachelors Degree,50-100,back-facing
R_C34OJwXbUufjGMh,1,2,University of San Diego,6.0,Sales Representative,Male,White,True,1,0,White,Male,45-54 years old,Bachelors Degree,50-100,front-facing
R_C34OJwXbUufjGMh,2,1,George Washington University,7.0,Sales Representative,Male,White,False,1,1,White,Male,45-54 years old,Bachelors Degree,50-100,front-facing
R_C34OJwXbUufjGMh,2,2,University of San Diego,5.0,Software Engineer,Male,POC,True,1,0,White,Male,45-54 years old,Bachelors Degree,50-100,back-facing
R_C34OJwXbUufjGMh,3,1,Boston University,7.0,Consultant,Female,White,False,1,1,White,Male,45-54 years old,Bachelors Degree,1-50,front-facing
R_C34OJwXbUufjGMh,3,2,University of San Diego,6.0,Data Analyst,Male,POC,True,1,0,White,Male,45-54 years old,Bachelors Degree,50-100,back-facing
R_C34OJwXbUufjGMh,4,1,George Washington University,6.0,Software Engineer,Female,POC,True,1,1,White,Male,45-54 years old,Bachelors Degree,50-100,back-facing
R_C34OJwXbUufjGMh,4,2,University of San Diego,5.0,Consultant,Male,POC,True,1,0,White,Male,45-54 years old,Bachelors Degree,50-100,front-facing
R_C34OJwXbUufjGMh,5,1,Stanford University,5.0,Consultant,Female,POC,False,2,0,White,Male,45-54 years old,Bachelors Degree,1-50,front-facing
R_C34OJwXbUufjGMh,5,2,Stanford University,7.0,Consultant,Female,POC,False,2,1,White,Male,45-54 years old,Bachelors Degree,1-50,front-facing
R_CeOzjzUyeLH2cNz,1,1,University of San Diego,5.0,Consultant,Female,White,False,1,1,White,Male,55-64 years old,Masters Degree,50-100,front-facing
R_CeOzjzUyeLH2cNz,1,2,Stanford University,7.0,Software Engineer,Female,POC,False,1,0,White,Male,55-64 years old,Masters Degree,1-50,back-facing
R_CeOzjzUyeLH2cNz,2,1,George Washington University,6.0,Consultant,Female,POC,True,1,1,White,Male,55-64 years old,Masters Degree,50-100,front-facing
R_CeOzjzUyeLH2cNz,2,2,George Washington University,5.0,Sales Representative,Male,White,False,1,0,White,Male,55-64 years old,Masters Degree,50-100,front-facing
R_CeOzjzUyeLH2cNz,3,1,Boston University,5.0,Sales Representative,Male,White,True,2,0,White,Male,55-64 years old,Masters Degree,1-50,front-facing
R_CeOzjzUyeLH2cNz,3,2,Stanford University,7.0,Data Analyst,Female,White,False,2,1,White,Male,55-64 years old,Masters Degree,1-50,back-facing
R_CeOzjzUyeLH2cNz,4,1,Stanford University,6.0,Data Analyst,Male,White,True,1,1,White,Male,55-64 years old,Masters Degree,1-50,back-facing
R_CeOzjzUyeLH2cNz,4,2,Boston University,7.0,Consultant,Male,POC,False,1,0,White,Male,55-64 years old,Masters Degree,1-50,front-facing
R_CeOzjzUyeLH2cNz,5,1,George Washington University,5.0,Data Analyst,Female,White,True,1,1,White,Male,55-64 years old,Masters Degree,50-100,back-facing
R_CeOzjzUyeLH2cNz,5,2,"University of California, Berkeley",5.0,Sales Representative,Female,White,True,1,0,White,Male,55-64 years old,Masters Degree,1-50,front-facing
R_Ck6wLHlMzKp4hQB,1,1,University of San Diego,5.0,Sales Representative,Female,White,False,1,1,White,Male,45-54 years old,Masters Degree,50-100,front-facing
R_Ck6wLHlMzKp4hQB,1,2,Boston University,6.0,Sales Representative,Male,POC,False,1,0,White,Male,45-54 years old,Masters Degree,1-50,front-facing
R_Ck6wLHlMzKp4hQB,2,1,Virginia Tech,6.0,Consultant,Male,White,False,1,1,White,Male,45-54 years old,Masters Degree,50-100,front-facing
R_Ck6wLHlMzKp4hQB,2,2,"University of California, Berkeley",6.0,Data Analyst,Male,POC,False,1,0,White,Male,45-54 years old,Masters Degree,1-50,back-facing
R_Ck6wLHlMzKp4hQB,3,1,George Washington University,7.0,Software Engineer,Male,White,False,1,1,White,Male,45-54 years old,Masters Degree,50-100,back-facing
R_Ck6wLHlMzKp4hQB,3,2,George Washington University,7.0,Data Analyst,Male,POC,False,1,0,White,Male,45-54 years old,Masters Degree,50-100,back-facing
R_Ck6wLHlMzKp4hQB,4,1,"University of California, Berkeley",5.0,Consultant,Male,White,False,2,0,White,Male,45-54 years old,Masters Degree,1-50,front-facing
R_Ck6wLHlMzKp4hQB,4,2,Virginia Tech,7.0,Software Engineer,Male,White,False,2,1,White,Male,45-54 years old,Masters Degree,50-100,back-facing
R_Ck6wLHlMzKp4hQB,5,1,"University of California, Berkeley",5.0,Sales Representative,Male,POC,False,1,1,White,Male,45-54 years old,Masters Degree,1-50,front-facing
R_Ck6wLHlMzKp4hQB,5,2,"University of California, Berkeley",6.0,Consultant,Female,POC,True,1,0,White,Male,45-54 years old,Masters Degree,1-50,front-facing
R_CmDdBs88nqxf6OB,1,1,Boston University,6.0,Consultant,Female,POC,True,1,1,Black or African American,Male,25-34 years old,Associate Degree,1-50,front-facing
R_CmDdBs88nqxf6OB,1,2,Virginia Tech,6.0,Data Analyst,Female,POC,False,1,0,Black or African American,Male,25-34 years old,Associate Degree,50-100,back-facing
R_CmDdBs88nqxf6OB,2,1,Virginia Tech,6.0,Data Analyst,Female,White,True,2,0,Black or African American,Male,25-34 years old,Associate Degree,50-100,back-facing
R_CmDdBs88nqxf6OB,2,2,Boston University,7.0,Software Engineer,Male,White,False,2,1,Black or African American,Male,25-34 years old,Associate Degree,1-50,back-facing
R_CmDdBs88nqxf6OB,3,1,George Washington University,7.0,Data Analyst,Male,POC,False,1,1,Black or African American,Male,25-34 years old,Associate Degree,50-100,back-facing
R_CmDdBs88nqxf6OB,3,2,Virginia Tech,5.0,Data Analyst,Female,White,True,1,0,Black or African American,Male,25-34 years old,Associate Degree,50-100,back-facing
R_CmDdBs88nqxf6OB,4,1,Stanford University,6.0,Software Engineer,Female,POC,False,2,0,Black or African American,Male,25-34 years old,Associate Degree,1-50,back-facing
R_CmDdBs88nqxf6OB,4,2,University of San Diego,7.0,Software Engineer,Female,White,True,2,1,Black or African American,Male,25-34 years old,Associate Degree,50-100,back-facing
R_CmDdBs88nqxf6OB,5,1,Stanford University,6.0,Consultant,Female,White,True,1,1,Black or African American,Male,25-34 years old,Associate Degree,1-50,front-facing
R_CmDdBs88nqxf6OB,5,2,"University of California, Berkeley",7.0,Sales Representative,Male,White,True,1,0,Black or African American,Male,25-34 years old,Associate Degree,1-50,front-facing
R_D6o1hLnBIEROwrD,1,1,Boston University,5.0,Consultant,Female,White,True,2,0,Asian,Male,25-34 years old,Bachelors Degree,1-50,front-facing
R_D6o1hLnBIEROwrD,1,2,Boston University,5.0,Consultant,Female,White,True,2,1,Asian,Male,25-34 years old,Bachelors Degree,1-50,front-facing
R_D6o1hLnBIEROwrD,2,1,Stanford University,7.0,Consultant,Female,White,False,2,0,Asian,Male,25-34 years old,Bachelors Degree,1-50,front-facing
R_D6o1hLnBIEROwrD,2,2,"University of California, Berkeley",6.0,Software Engineer,Female,POC,True,2,1,Asian,Male,25-34 years old,Bachelors Degree,1-50,back-facing
R_D6o1hLnBIEROwrD,3,1,"University of California, Berkeley",7.0,Data Analyst,Male,POC,True,1,1,Asian,Male,25-34 years old,Bachelors Degree,1-50,back-facing
R_D6o1hLnBIEROwrD,3,2,Virginia Tech,6.0,Sales Representative,Male,POC,True,1,0,Asian,Male,25-34 years old,Bachelors Degree,50-100,front-facing
R_D6o1hLnBIEROwrD,4,1,Stanford University,6.0,Sales Representative,Male,POC,False,2,0,Asian,Male,25-34 years old,Bachelors Degree,1-50,front-facing
R_D6o1hLnBIEROwrD,4,2,George Washington University,7.0,Consultant,Female,POC,True,2,1,Asian,Male,25-34 years old,Bachelors Degree,50-100,front-facing
R_D6o1hLnBIEROwrD,5,1,George Washington University,6.0,Sales Representative,Male,POC,False,1,1,Asian,Male,25-34 years old,Bachelors Degree,50-100,front-facing
R_D6o1hLnBIEROwrD,5,2,"University of California, Berkeley",5.0,Sales Representative,Male,POC,True,1,0,Asian,Male,25-34 years old,Bachelors Degree,1-50,front-facing
R_DBJGIki1of8P47D,1,1,Virginia Tech,7.0,Sales Representative,Male,White,False,1,1,White,Male,35-44 years old,Masters Degree,50-100,front-facing
R_DBJGIki1of8P47D,1,2,University of San Diego,5.0,Consultant,Male,White,True,1,0,White,Male,35-44 years old,Masters Degree,50-100,front-facing
R_DBJGIki1of8P47D,2,1,Stanford University,6.0,Software Engineer,Female,White,True,1,1,White,Male,35-44 years old,Masters Degree,1-50,back-facing
R_DBJGIki1of8P47D,2,2,"University of California, Berkeley",6.0,Sales Representative,Female,POC,False,1,0,White,Male,35-44 years old,Masters Degree,1-50,front-facing
R_DBJGIki1of8P47D,3,1,University of San Diego,7.0,Sales Representative,Female,POC,True,1,1,White,Male,35-44 years old,Masters Degree,50-100,front-facing
R_DBJGIki1of8P47D,3,2,Boston University,5.0,Sales Representative,Male,White,True,1,0,White,Male,35-44 years old,Masters Degree,1-50,front-facing
R_DBJGIki1of8P47D,4,1,Virginia Tech,5.0,Software Engineer,Female,POC,False,1,1,White,Male,35-44 years old,Masters Degree,50-100,back-facing
R_DBJGIki1of8P47D,4,2,Virginia Tech,5.0,Software Engineer,Male,White,True,1,0,White,Male,35-44 years old,Masters Degree,50-100,back-facing
R_DBJGIki1of8P47D,5,1,Virginia Tech,7.0,Software Engineer,Male,White,True,1,1,White,Male,35-44 years old,Masters Degree,50-100,back-facing
R_DBJGIki1of8P47D,5,2,"University of California, Berkeley",7.0,Sales Representative,Male,POC,True,1,0,White,Male,35-44 years old,Masters Degree,1-50,front-facing
R_DI6L0ptigzyYedP,1,1,"University of California, Berkeley",7.0,Consultant,Female,POC,False,2,0,White,Female,25-34 years old,Bachelors Degree,1-50,front-facing
R_DI6L0ptigzyYedP,1,2,University of San Diego,7.0,Consultant,Female,White,False,2,1,White,Female,25-34 years old,Bachelors Degree,50-100,front-facing
R_DI6L0ptigzyYedP,2,1,University of San Diego,6.0,Software Engineer,Female,White,False,2,0,White,Female,25-34 years old,Bachelors Degree,50-100,back-facing
R_DI6L0ptigzyYedP,2,2,University of San Diego,5.0,Sales Representative,Female,POC,False,2,1,White,Female,25-34 years old,Bachelors Degree,50-100,front-facing
R_DI6L0ptigzyYedP,3,1,George Washington University,5.0,Sales Representative,Female,White,True,2,0,White,Female,25-34 years old,Bachelors Degree,50-100,front-facing
R_DI6L0ptigzyYedP,3,2,Stanford University,6.0,Software Engineer,Male,POC,True,2,1,White,Female,25-34 years old,Bachelors Degree,1-50,back-facing
R_DI6L0ptigzyYedP,4,1,Virginia Tech,6.0,Consultant,Female,White,False,1,1,White,Female,25-34 years old,Bachelors Degree,50-100,front-facing
R_DI6L0ptigzyYedP,4,2,"University of California, Berkeley",5.0,Data Analyst,Female,White,False,1,0,White,Female,25-34 years old,Bachelors Degree,1-50,back-facing
R_DI6L0ptigzyYedP,5,1,Virginia Tech,7.0,Consultant,Female,POC,True,2,0,White,Female,25-34 years old,Bachelors Degree,50-100,front-facing
R_DI6L0ptigzyYedP,5,2,Virginia Tech,5.0,Consultant,Male,White,False,2,1,White,Female,25-34 years old,Bachelors Degree,50-100,front-facing
R_DIEUOhGC3xTAHo5,1,1,George Washington University,6.0,Software Engineer,Female,POC,False,2,0,White,Female,25-34 years old,Bachelors Degree,50-100,back-facing
R_DIEUOhGC3xTAHo5,1,2,Boston University,6.0,Sales Representative,Female,White,True,2,1,White,Female,25-34 years old,Bachelors Degree,1-50,front-facing
R_DIEUOhGC3xTAHo5,2,1,Boston University,5.0,Consultant,Female,White,True,1,1,White,Female,25-34 years old,Bachelors Degree,1-50,front-facing
R_DIEUOhGC3xTAHo5,2,2,Stanford University,7.0,Data Analyst,Female,POC,False,1,0,White,Female,25-34 years old,Bachelors Degree,1-50,back-facing
R_DIEUOhGC3xTAHo5,3,1,Boston University,7.0,Sales Representative,Male,White,False,2,0,White,Female,25-34 years old,Bachelors Degree,1-50,front-facing
R_DIEUOhGC3xTAHo5,3,2,"University of California, Berkeley",6.0,Software Engineer,Male,White,True,2,1,White,Female,25-34 years old,Bachelors Degree,1-50,back-facing
R_DIEUOhGC3xTAHo5,4,1,Boston University,6.0,Sales Representative,Male,POC,False,1,1,White,Female,25-34 years old,Bachelors Degree,1-50,front-facing
R_DIEUOhGC3xTAHo5,4,2,"University of California, Berkeley",5.0,Sales Representative,Male,White,False,1,0,White,Female,25-34 years old,Bachelors Degree,1-50,front-facing
R_DIEUOhGC3xTAHo5,5,1,Stanford University,7.0,Consultant,Male,White,False,2,0,White,Female,25-34 years old,Bachelors Degree,1-50,front-facing
R_DIEUOhGC3xTAHo5,5,2,Boston University,7.0,Consultant,Female,White,True,2,1,White,Female,25-34 years old,Bachelors Degree,1-50,front-facing
R_DLUbgj6RvYVfcml,1,1,George Washington University,5.0,Consultant,Male,White,True,1,1,White,Female,25-34 years old,Bachelors Degree,50-100,front-facing
R_DLUbgj6RvYVfcml,1,2,Boston University,6.0,Consultant,Male,POC,True,1,0,White,Female,25-34 years old,Bachelors Degree,1-50,front-facing
R_DLUbgj6RvYVfcml,2,1,Stanford University,5.0,Software Engineer,Female,POC,True,2,0,White,Female,25-34 years old,Bachelors Degree,1-50,back-facing
R_DLUbgj6RvYVfcml,2,2,"University of California, Berkeley",7.0,Consultant,Female,White,True,2,1,White,Female,25-34 years old,Bachelors Degree,1-50,front-facing
R_DLUbgj6RvYVfcml,3,1,"University of California, Berkeley",5.0,Sales Representative,Female,White,False,1,1,White,Female,25-34 years old,Bachelors Degree,1-50,front-facing
R_DLUbgj6RvYVfcml,3,2,Virginia Tech,5.0,Data Analyst,Male,POC,True,1,0,White,Female,25-34 years old,Bachelors Degree,50-100,back-facing
R_DLUbgj6RvYVfcml,4,1,University of San Diego,5.0,Sales Representative,Female,White,False,2,0,White,Female,25-34 years old,Bachelors Degree,50-100,front-facing
