,id,choiceNum,candNum,college,exp,job,photo,preference,Y,resp_ethnicity,resp_sex,resp_age,resp_education
1707,R_cucdRSMPnIyB5Ul,3,2,"University of California, Berkeley",7.0,Software Engineer,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_cUzzqAZCm6h8mCa,2,1,White,Male,18-24 years old,Bachelors Degree
1708,R_cucdRSMPnIyB5Ul,4,1,Boston University,7.0,Sales Representative,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_6JM7n0RVYqtN1zw,2,0,White,Male,18-24 years old,Bachelors Degree
1709,R_cucdRSMPnIyB5Ul,4,2,Virginia Tech,7.0,Software Engineer,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_81h2dFUxHLMEHCC,2,1,White,Male,18-24 years old,Bachelors Degree
1710,R_cucdRSMPnIyB5Ul,5,1,Stanford University,7.0,Sales Representative,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_3DXk3W7oL7jwkjI,2,0,White,Male,18-24 years old,Bachelors Degree
1711,R_cucdRSMPnIyB5Ul,5,2,University of San Diego,6.0,Sales Representative,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_bDcyel3IbymV8ZE,2,1,White,Male,18-24 years old,Bachelors Degree
1712,R_d1gD3L5IDmYr91D,3,1,Virginia Tech,5.0,Sales Representative,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_bDcyel3IbymV8ZE,2,0,White,Female,25-34 years old,Associate Degree
1713,R_d1gD3L5IDmYr91D,3,2,Boston University,7.0,Sales Representative,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_5AVDqNqPEZGc7ZA,2,1,White,Female,25-34 years old,Associate Degree
1714,R_D6o1hLnBIEROwrD,1,1,Boston University,5.0,Consultant,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_cUzzqAZCm6h8mCa,2,0,Asian,Male,25-34 years old,Bachelors Degree
1715,R_D6o1hLnBIEROwrD,1,2,Boston University,5.0,Consultant,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_cUzzqAZCm6h8mCa,2,1,Asian,Male,25-34 years old,Bachelors Degree
1716,R_D6o1hLnBIEROwrD,2,1,Stanford University,7.0,Consultant,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_01WTwDYVJBMeihg,2,0,Asian,Male,25-34 years old,Bachelors Degree
1717,R_D6o1hLnBIEROwrD,2,2,"University of California, Berkeley",6.0,Software Engineer,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_5AVDqNqPEZGc7ZA,2,1,Asian,Male,25-34 years old,Bachelors Degree
1718,R_D6o1hLnBIEROwrD,3,1,"University of California, Berkeley",7.0,Data Analyst,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_etdZqCkC2u8G54G,1,1,Asian,Male,25-34 years old,Bachelors Degree
1719,R_D6o1hLnBIEROwrD,3,2,Virginia Tech,6.0,Sales Representative,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_etdZqCkC2u8G54G,1,0,Asian,Male,25-34 years old,Bachelors Degree
1720,R_da6e7hHcyEf0FP3,5,1,Stanford University,5.0,Software Engineer,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_40e71B6xMbE64jc,1,1,Black or African American,Male,18-24 years old,Bachelors Degree
1721,R_da6e7hHcyEf0FP3,5,2,Stanford University,7.0,Consultant,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_etdZqCkC2u8G54G,1,0,Black or African American,Male,18-24 years old,Bachelors Degree
1722,R_DBJGIki1of8P47D,3,1,University of San Diego,7.0,Sales Representative,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_bDcyel3IbymV8ZE,1,1,White,Male,35-44 years old,Masters Degree
1723,R_DBJGIki1of8P47D,3,2,Boston University,5.0,Sales Representative,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_eVguHXYRonZ49Uy,1,0,White,Male,35-44 years old,Masters Degree
1724,R_ddwAIhNaieRNB9D,1,1,Boston University,5.0,Software Engineer,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_eVguHXYRonZ49Uy,1,1,White,Male,35-44 years old,Bachelors Degree
1725,R_ddwAIhNaieRNB9D,1,2,George Washington University,6.0,Software Engineer,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_6JM7n0RVYqtN1zw,1,0,White,Male,35-44 years old,Bachelors Degree
1726,R_ddwAIhNaieRNB9D,2,1,"University of California, Berkeley",5.0,Consultant,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_3wu4E1bK38jKz8G,1,1,White,Male,35-44 years old,Bachelors Degree
1727,R_ddwAIhNaieRNB9D,2,2,Boston University,5.0,Sales Representative,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_eVguHXYRonZ49Uy,1,0,White,Male,35-44 years old,Bachelors Degree
1728,R_DI6L0ptigzyYedP,3,1,George Washington University,5.0,Sales Representative,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_02lAEZ1SHvLxX5Y,2,0,White,Female,25-34 years old,Bachelors Degree
1729,R_DI6L0ptigzyYedP,3,2,Stanford University,6.0,Software Engineer,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_etdZqCkC2u8G54G,2,1,White,Female,25-34 years old,Bachelors Degree
1730,R_DI6L0ptigzyYedP,4,1,Virginia Tech,6.0,Consultant,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_0GmwcJWWaptRb1Q,1,1,White,Female,25-34 years old,Bachelors Degree
1731,R_DI6L0ptigzyYedP,4,2,"University of California, Berkeley",5.0,Data Analyst,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_0GmwcJWWaptRb1Q,1,0,White,Female,25-34 years old,Bachelors Degree
1732,R_DIEUOhGC3xTAHo5,1,1,George Washington University,6.0,Software Engineer,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_3DXk3W7oL7jwkjI,2,0,White,Female,25-34 years old,Bachelors Degree
1733,R_DIEUOhGC3xTAHo5,1,2,Boston University,6.0,Sales Representative,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_5gOTDFWyN2zacxo,2,1,White,Female,25-34 years old,Bachelors Degree
1734,R_DIEUOhGC3xTAHo5,2,1,Boston University,5.0,Consultant,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_02lAEZ1SHvLxX5Y,1,1,White,Female,25-34 years old,Bachelors Degree
1735,R_DIEUOhGC3xTAHo5,2,2,Stanford University,7.0,Data Analyst,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_3DXk3W7oL7jwkjI,1,0,White,Female,25-34 years old,Bachelors Degree
1736,R_DIEUOhGC3xTAHo5,3,1,Boston University,7.0,Sales Representative,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_8kY19UVhHc35c90,2,0,White,Female,25-34 years old,Bachelors Degree
1737,R_DIEUOhGC3xTAHo5,3,2,"University of California, Berkeley",6.0,Software Engineer,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_81h2dFUxHLMEHCC,2,1,White,Female,25-34 years old,Bachelors Degree
1738,R_DIEUOhGC3xTAHo5,4,1,Boston University,6.0,Sales Representative,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_bfLgiz3PCecGQUm,1,1,White,Female,25-34 years old,Bachelors Degree
1739,R_DIEUOhGC3xTAHo5,4,2,"University of California, Berkeley",5.0,Sales Representative,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_8kY19UVhHc35c90,1,0,White,Female,25-34 years old,Bachelors Degree
1740,R_DIEUOhGC3xTAHo5,5,1,Stanford University,7.0,Consultant,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_6mvuYdAleMG3wFM,2,0,White,Female,25-34 years old,Bachelors Degree
1741,R_DIEUOhGC3xTAHo5,5,2,Boston University,7.0,Consultant,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_cUzzqAZCm6h8mCa,2,1,White,Female,25-34 years old,Bachelors Degree
1742,R_DLUbgj6RvYVfcml,1,1,George Washington University,5.0,Consultant,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_9XIV7ZA7KxN14d8,1,1,White,Female,25-34 years old,Bachelors Degree
1743,R_DLUbgj6RvYVfcml,1,2,Boston University,6.0,Consultant,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_etdZqCkC2u8G54G,1,0,White,Female,25-34 years old,Bachelors Degree
1744,R_DLUbgj6RvYVfcml,2,1,Stanford University,5.0,Software Engineer,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_5AVDqNqPEZGc7ZA,2,0,White,Female,25-34 years old,Bachelors Degree
1745,R_DLUbgj6RvYVfcml,2,2,"University of California, Berkeley",7.0,Consultant,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_cUzzqAZCm6h8mCa,2,1,White,Female,25-34 years old,Bachelors Degree
1746,R_DLUbgj6RvYVfcml,3,1,"University of California, Berkeley",5.0,Sales Representative,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_3wu4E1bK38jKz8G,1,1,White,Female,25-34 years old,Bachelors Degree
1747,R_DLUbgj6RvYVfcml,3,2,Virginia Tech,5.0,Data Analyst,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_dpcVkGvoMlgxoea,1,0,White,Female,25-34 years old,Bachelors Degree
1748,R_DLUbgj6RvYVfcml,4,1,University of San Diego,5.0,Sales Representative,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_3wu4E1bK38jKz8G,2,0,White,Female,25-34 years old,Bachelors Degree
1749,R_DLUbgj6RvYVfcml,4,2,"University of California, Berkeley",6.0,Data Analyst,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_eVguHXYRonZ49Uy,2,1,White,Female,25-34 years old,Bachelors Degree
1750,R_DLUbgj6RvYVfcml,5,1,"University of California, Berkeley",5.0,Software Engineer,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_6JRdYUkB2u7dLh4,2,0,White,Female,25-34 years old,Bachelors Degree
1751,R_DLUbgj6RvYVfcml,5,2,Virginia Tech,7.0,Software Engineer,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_40e71B6xMbE64jc,2,1,White,Female,25-34 years old,Bachelors Degree
1752,R_dmMQb7bpIX3RIBz,1,1,Virginia Tech,5.0,Software Engineer,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_bDcyel3IbymV8ZE,1,1,Black or African American,Male,35-44 years old,High School Graduate
1753,R_dmMQb7bpIX3RIBz,1,2,Stanford University,5.0,Consultant,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_cUzzqAZCm6h8mCa,1,0,Black or African American,Male,35-44 years old,High School Graduate
1754,R_dmMQb7bpIX3RIBz,2,1,Boston University,5.0,Software Engineer,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_01WTwDYVJBMeihg,1,1,Black or African American,Male,35-44 years old,High School Graduate
1755,R_dmMQb7bpIX3RIBz,2,2,University of San Diego,5.0,Consultant,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_etdZqCkC2u8G54G,1,0,Black or African American,Male,35-44 years old,High School Graduate
1756,R_dmMQb7bpIX3RIBz,3,1,University of San Diego,7.0,Sales Representative,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_40e71B6xMbE64jc,1,1,Black or African American,Male,35-44 years old,High School Graduate
1757,R_dmMQb7bpIX3RIBz,3,2,George Washington University,6.0,Consultant,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_40e71B6xMbE64jc,1,0,Black or African American,Male,35-44 years old,High School Graduate
1758,R_dmMQb7bpIX3RIBz,4,1,Stanford University,6.0,Data Analyst,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_3wu4E1bK38jKz8G,2,0,Black or African American,Male,35-44 years old,High School Graduate
1759,R_dmMQb7bpIX3RIBz,4,2,"University of California, Berkeley",7.0,Data Analyst,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_6JM7n0RVYqtN1zw,2,1,Black or African American,Male,35-44 years old,High School Graduate
1760,R_dmMQb7bpIX3RIBz,5,1,Stanford University,7.0,Sales Representative,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_5AVDqNqPEZGc7ZA,1,1,Black or African American,Male,35-44 years old,High School Graduate
1761,R_dmMQb7bpIX3RIBz,5,2,Virginia Tech,5.0,Data Analyst,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_81h2dFUxHLMEHCC,1,0,Black or African American,Male,35-44 years old,High School Graduate
1762,R_DN5Z5IuXEhNH0hX,5,1,George Washington University,6.0,Data Analyst,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_3DXk3W7oL7jwkjI,2,0,Asian,Male,25-34 years old,Bachelors Degree
1763,R_DN5Z5IuXEhNH0hX,5,2,Boston University,5.0,Software Engineer,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_6mvuYdAleMG3wFM,2,1,Asian,Male,25-34 years old,Bachelors Degree
1764,R_DpjQq0u8Ps4EsA9,1,1,"University of California, Berkeley",6.0,Data Analyst,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_9XIV7ZA7KxN14d8,1,1,White,Male,45-54 years old,Bachelors Degree
1765,R_DpjQq0u8Ps4EsA9,1,2,Boston University,6.0,Consultant,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_dpcVkGvoMlgxoea,1,0,White,Male,45-54 years old,Bachelors Degree
1766,R_DtWx0Ln2QORedzz,3,1,Virginia Tech,5.0,Data Analyst,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_6mvuYdAleMG3wFM,1,1,White,Female,25-34 years old,Bachelors Degree
1767,R_DtWx0Ln2QORedzz,3,2,Boston University,5.0,Software Engineer,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_bfLgiz3PCecGQUm,1,0,White,Female,25-34 years old,Bachelors Degree
1768,R_DtWx0Ln2QORedzz,5,1,Virginia Tech,6.0,Consultant,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_cUzzqAZCm6h8mCa,1,1,White,Female,25-34 years old,Bachelors Degree
1769,R_DtWx0Ln2QORedzz,5,2,George Washington University,6.0,Sales Representative,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_7QHyroqODLZB42i,1,0,White,Female,25-34 years old,Bachelors Degree
1770,R_e3CRoLytv6WI9mV,2,1,Virginia Tech,5.0,Data Analyst,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_dpcVkGvoMlgxoea,2,0,White,Female,25-34 years old,Bachelors Degree
1771,R_e3CRoLytv6WI9mV,2,2,Virginia Tech,7.0,Data Analyst,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_bfLgiz3PCecGQUm,2,1,White,Female,25-34 years old,Bachelors Degree
1772,R_e3CRoLytv6WI9mV,3,1,Boston University,6.0,Sales Representative,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_8kY19UVhHc35c90,1,1,White,Female,25-34 years old,Bachelors Degree
1773,R_e3CRoLytv6WI9mV,3,2,Boston University,5.0,Consultant,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_0GmwcJWWaptRb1Q,1,0,White,Female,25-34 years old,Bachelors Degree
1774,R_e3CRoLytv6WI9mV,4,1,"University of California, Berkeley",5.0,Software Engineer,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_40e71B6xMbE64jc,2,0,White,Female,25-34 years old,Bachelors Degree
1775,R_e3CRoLytv6WI9mV,4,2,George Washington University,6.0,Data Analyst,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_81h2dFUxHLMEHCC,2,1,White,Female,25-34 years old,Bachelors Degree
1776,R_e3CRoLytv6WI9mV,5,1,"University of California, Berkeley",7.0,Data Analyst,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_02lAEZ1SHvLxX5Y,1,1,White,Female,25-34 years old,Bachelors Degree
1777,R_e3CRoLytv6WI9mV,5,2,Boston University,7.0,Software Engineer,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_bfLgiz3PCecGQUm,1,0,White,Female,25-34 years old,Bachelors Degree
1778,R_e9voN80rhfPexq1,1,1,"University of California, Berkeley",5.0,Consultant,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_81h2dFUxHLMEHCC,1,1,American Indian or Alaska Native,Female,45-54 years old,Associate Degree
1779,R_e9voN80rhfPexq1,1,2,Boston University,7.0,Software Engineer,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_9XIV7ZA7KxN14d8,1,0,American Indian or Alaska Native,Female,45-54 years old,Associate Degree
1780,R_e9voN80rhfPexq1,2,1,University of San Diego,6.0,Sales Representative,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_3IY84n5aG3tMFJI,2,0,American Indian or Alaska Native,Female,45-54 years old,Associate Degree
1781,R_e9voN80rhfPexq1,2,2,"University of California, Berkeley",5.0,Software Engineer,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_dpcVkGvoMlgxoea,2,1,American Indian or Alaska Native,Female,45-54 years old,Associate Degree
1782,R_e9voN80rhfPexq1,3,1,Boston University,7.0,Consultant,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_eVguHXYRonZ49Uy,1,1,American Indian or Alaska Native,Female,45-54 years old,Associate Degree
1783,R_e9voN80rhfPexq1,3,2,Stanford University,7.0,Consultant,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_3DXk3W7oL7jwkjI,1,0,American Indian or Alaska Native,Female,45-54 years old,Associate Degree
1784,R_e9voN80rhfPexq1,4,1,"University of California, Berkeley",7.0,Software Engineer,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_02lAEZ1SHvLxX5Y,2,0,American Indian or Alaska Native,Female,45-54 years old,Associate Degree
1785,R_e9voN80rhfPexq1,4,2,Virginia Tech,6.0,Consultant,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_bDcyel3IbymV8ZE,2,1,American Indian or Alaska Native,Female,45-54 years old,Associate Degree
1786,R_e9voN80rhfPexq1,5,1,Stanford University,7.0,Sales Representative,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_3IY84n5aG3tMFJI,2,0,American Indian or Alaska Native,Female,45-54 years old,Associate Degree
1787,R_e9voN80rhfPexq1,5,2,Stanford University,5.0,Data Analyst,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_5gOTDFWyN2zacxo,2,1,American Indian or Alaska Native,Female,45-54 years old,Associate Degree
1788,R_eF2M3Uz9c8aJpm1,5,1,University of San Diego,5.0,Software Engineer,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_bDcyel3IbymV8ZE,1,1,White,Female,25-34 years old,Bachelors Degree
1789,R_eF2M3Uz9c8aJpm1,5,2,Virginia Tech,7.0,Consultant,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_bDcyel3IbymV8ZE,1,0,White,Female,25-34 years old,Bachelors Degree
1790,R_OAWhcHwiIUBbb9v,4,1,"University of California, Berkeley",7.0,Software Engineer,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_021VYSvq7rnzo4m,1,1,White,Male,25-34 years old,Masters Degree
1791,R_OAWhcHwiIUBbb9v,4,2,University of San Diego,7.0,Software Engineer,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_cUzzqAZCm6h8mCa,1,0,White,Male,25-34 years old,Masters Degree
1792,R_OcALorpQAhzNBOV,1,1,University of San Diego,5.0,Consultant,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_bDcyel3IbymV8ZE,2,0,White,Female,25-34 years old,PhD
1793,R_OcALorpQAhzNBOV,1,2,George Washington University,7.0,Data Analyst,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_02lAEZ1SHvLxX5Y,2,1,White,Female,25-34 years old,PhD
1794,R_OcALorpQAhzNBOV,2,1,Virginia Tech,6.0,Sales Representative,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_0GmwcJWWaptRb1Q,2,0,White,Female,25-34 years old,PhD
1795,R_OcALorpQAhzNBOV,2,2,Stanford University,5.0,Consultant,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_bDcyel3IbymV8ZE,2,1,White,Female,25-34 years old,PhD
1796,R_OcALorpQAhzNBOV,3,1,Virginia Tech,6.0,Sales Representative,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_eVguHXYRonZ49Uy,2,0,White,Female,25-34 years old,PhD
1797,R_OcALorpQAhzNBOV,3,2,Stanford University,5.0,Sales Representative,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_bfLgiz3PCecGQUm,2,1,White,Female,25-34 years old,PhD
1798,R_OcALorpQAhzNBOV,4,1,Virginia Tech,5.0,Data Analyst,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_6JRdYUkB2u7dLh4,1,1,White,Female,25-34 years old,PhD
1799,R_OcALorpQAhzNBOV,4,2,"University of California, Berkeley",5.0,Sales Representative,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_dpcVkGvoMlgxoea,1,0,White,Female,25-34 years old,PhD
1800,R_OcALorpQAhzNBOV,5,1,George Washington University,5.0,Consultant,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_3wu4E1bK38jKz8G,2,0,White,Female,25-34 years old,PhD
1801,R_OcALorpQAhzNBOV,5,2,"University of California, Berkeley",6.0,Software Engineer,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_02lAEZ1SHvLxX5Y,2,1,White,Female,25-34 years old,PhD
1802,R_OEauBzZ9PzJf9p7,1,1,George Washington University,5.0,Software Engineer,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_7QHyroqODLZB42i,1,1,White,Male,25-34 years old,Masters Degree
1803,R_OEauBzZ9PzJf9p7,1,2,Boston University,5.0,Data Analyst,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_5gOTDFWyN2zacxo,1,0,White,Male,25-34 years old,Masters Degree
1804,R_OEauBzZ9PzJf9p7,2,1,Boston University,6.0,Software Engineer,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_bfLgiz3PCecGQUm,2,0,White,Male,25-34 years old,Masters Degree
1805,R_OEauBzZ9PzJf9p7,2,2,Stanford University,6.0,Sales Representative,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_bDcyel3IbymV8ZE,2,1,White,Male,25-34 years old,Masters Degree
1806,R_OEauBzZ9PzJf9p7,3,1,University of San Diego,5.0,Consultant,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_bDcyel3IbymV8ZE,1,1,White,Male,25-34 years old,Masters Degree
1807,R_OEauBzZ9PzJf9p7,3,2,University of San Diego,6.0,Consultant,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_5AVDqNqPEZGc7ZA,1,0,White,Male,25-34 years old,Masters Degree
1808,R_OEauBzZ9PzJf9p7,4,1,University of San Diego,5.0,Sales Representative,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_5AVDqNqPEZGc7ZA,2,0,White,Male,25-34 years old,Masters Degree
1809,R_OEauBzZ9PzJf9p7,4,2,Boston University,6.0,Consultant,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_bDcyel3IbymV8ZE,2,1,White,Male,25-34 years old,Masters Degree
1810,R_OEauBzZ9PzJf9p7,5,1,George Washington University,6.0,Sales Representative,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_cUzzqAZCm6h8mCa,1,1,White,Male,25-34 years old,Masters Degree
1811,R_OEauBzZ9PzJf9p7,5,2,Boston University,6.0,Software Engineer,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_5AVDqNqPEZGc7ZA,1,0,White,Male,25-34 years old,Masters Degree
1812,R_OHDfuG6v7PCNw53,5,1,Stanford University,5.0,Sales Representative,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_6JRdYUkB2u7dLh4,2,0,White,Male,35-44 years old,Bachelors Degree
1813,R_OHDfuG6v7PCNw53,5,2,Virginia Tech,7.0,Software Engineer,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_9XIV7ZA7KxN14d8,2,1,White,Male,35-44 years old,Bachelors Degree
1814,R_Os6D9pPkVLaVYCl,5,1,Stanford University,6.0,Data Analyst,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_dpcVkGvoMlgxoea,2,0,White,Female,55-64 years old,Bachelors Degree
1815,R_Os6D9pPkVLaVYCl,5,2,Stanford University,5.0,Consultant,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_3IY84n5aG3tMFJI,2,1,White,Female,55-64 years old,Bachelors Degree
1816,R_p4zWoyxqdLAhJUl,2,1,George Washington University,6.0,Software Engineer,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_3qGZ0hOOaswjPRs,1,1,White,Female,25-34 years old,Bachelors Degree
1817,R_p4zWoyxqdLAhJUl,2,2,Virginia Tech,7.0,Sales Representative,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_3wu4E1bK38jKz8G,1,0,White,Female,25-34 years old,Bachelors Degree
1818,R_p4zWoyxqdLAhJUl,5,1,Stanford University,5.0,Software Engineer,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_3qGZ0hOOaswjPRs,1,1,White,Female,25-34 years old,Bachelors Degree
1819,R_p4zWoyxqdLAhJUl,5,2,Virginia Tech,7.0,Data Analyst,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_8kY19UVhHc35c90,1,0,White,Female,25-34 years old,Bachelors Degree
